Datetime,Heart Rate
2019-12-11 16:08:53,97
2019-12-11 16:09:03,106
2019-12-11 16:09:08,113
2019-12-11 16:09:13,112
2019-12-11 16:09:18,107
2019-12-11 16:09:23,105
2019-12-11 16:09:28,102
2019-12-11 16:09:38,97
2019-12-11 16:09:43,95
2019-12-11 16:09:53,96
2019-12-11 16:09:58,97
2019-12-11 16:10:13,97
2019-12-11 16:10:18,98
2019-12-11 16:10:23,99
2019-12-11 16:10:33,97
2019-12-11 16:10:38,95
2019-12-11 16:10:53,94
2019-12-11 16:10:58,96
2019-12-11 16:11:03,94
2019-12-11 16:11:18,94
2019-12-11 16:11:19,95
2019-12-11 16:11:24,97
2019-12-11 16:11:29,96
2019-12-11 16:11:44,96
2019-12-11 16:11:54,95
2019-12-11 16:11:59,96
2019-12-11 16:12:04,99
2019-12-11 16:12:09,98
2019-12-11 16:12:14,97
2019-12-11 16:12:19,96
2019-12-11 16:12:24,95
2019-12-11 16:12:34,91
2019-12-11 16:12:44,93
2019-12-11 16:12:49,95
2019-12-11 16:12:54,96
2019-12-11 16:13:09,95
2019-12-11 16:13:14,92
2019-12-11 16:13:24,93
2019-12-11 16:13:34,94
2019-12-11 16:13:39,97
2019-12-11 16:13:44,96
2019-12-11 16:13:59,96
2019-12-11 16:14:09,97
2019-12-11 16:14:19,98
2019-12-11 16:14:24,99
2019-12-11 16:14:34,100
2019-12-11 16:14:49,100
2019-12-11 16:14:54,100
2019-12-11 16:15:04,102
2019-12-11 16:15:14,103
2019-12-11 16:15:29,105
2019-12-11 16:15:34,107
2019-12-11 16:15:39,108
2019-12-11 16:15:44,106
2019-12-11 16:15:49,104
2019-12-11 16:15:54,103
2019-12-11 16:15:59,102
2019-12-11 16:16:09,101
2019-12-11 16:16:19,102
2019-12-11 16:16:24,101
2019-12-11 16:16:39,101
2019-12-11 16:16:49,100
2019-12-11 16:16:54,98
2019-12-11 16:16:59,93
2019-12-11 16:17:04,92
2019-12-11 16:17:09,93
2019-12-11 16:17:14,95
2019-12-11 16:17:19,96
2019-12-11 16:17:24,97
2019-12-11 16:17:29,98
2019-12-11 16:17:34,97
2019-12-11 16:17:44,98
2019-12-11 16:17:54,97
2019-12-11 16:18:04,96
2019-12-11 16:18:09,95
2019-12-11 16:18:14,96
2019-12-11 16:18:24,97
2019-12-11 16:18:39,99
2019-12-11 16:18:49,98
2019-12-11 16:18:59,100
2019-12-11 16:19:04,96
2019-12-11 16:19:09,91
2019-12-11 16:19:14,92
2019-12-11 16:19:19,91
2019-12-11 16:19:29,92
2019-12-11 16:19:34,93
2019-12-11 16:19:39,94
2019-12-11 16:19:49,95
2019-12-11 16:19:54,96
2019-12-11 16:19:59,97
2019-12-11 16:20:04,98
2019-12-11 16:20:09,97
2019-12-11 16:20:24,97
2019-12-11 16:20:29,98
2019-12-11 16:20:34,99
2019-12-11 16:20:39,98
2019-12-11 16:20:44,97
2019-12-11 16:20:49,95
2019-12-11 16:20:59,94
2019-12-11 16:21:04,95
2019-12-11 16:21:09,95
2019-12-11 16:21:14,95
2019-12-11 16:21:24,96
2019-12-11 16:21:29,94
2019-12-11 16:21:34,93
2019-12-11 16:21:39,95
2019-12-11 16:21:54,95
2019-12-11 16:22:04,94
2019-12-11 16:22:19,94
2019-12-11 16:22:24,93
2019-12-11 16:22:29,92
2019-12-11 16:22:34,93
2019-12-11 16:22:39,96
2019-12-11 16:22:44,97
2019-12-11 16:22:59,98
2019-12-11 16:23:04,99
2019-12-11 16:23:09,100
2019-12-11 16:23:24,101
2019-12-11 16:23:34,102
2019-12-11 16:23:39,106
2019-12-11 16:23:44,102
2019-12-11 16:23:49,91
2019-12-11 16:23:54,90
2019-12-11 16:23:59,91
2019-12-11 16:24:04,93
2019-12-11 16:24:09,95
2019-12-11 16:24:24,96
2019-12-11 16:24:29,96
2019-12-11 16:24:34,95
2019-12-11 16:24:39,93
2019-12-11 16:24:44,92
2019-12-11 16:24:49,92
2019-12-11 16:25:04,92
2019-12-11 16:25:09,93
2019-12-11 16:25:24,89
2019-12-11 16:25:29,85
2019-12-11 16:25:39,86
2019-12-11 16:25:44,88
2019-12-11 16:25:49,89
2019-12-11 16:25:54,92
2019-12-11 16:25:59,95
2019-12-11 16:26:14,97
2019-12-11 16:26:19,99
2019-12-11 16:26:24,98
2019-12-11 16:26:29,97
2019-12-11 16:26:46,97
2019-12-11 16:27:05,70
2019-12-11 16:34:20,70
2019-12-11 16:34:35,70
2019-12-11 16:34:45,72
2019-12-11 16:35:02,74
2019-12-11 16:35:11,75
2019-12-11 16:35:16,75
2019-12-11 16:35:26,75
2019-12-11 16:35:36,82
2019-12-11 16:35:41,88
2019-12-11 16:35:46,91
2019-12-11 16:35:56,94
2019-12-11 16:36:01,96
2019-12-11 16:36:06,98
2019-12-11 16:36:11,100
2019-12-11 16:36:21,101
2019-12-11 16:36:26,102
2019-12-11 16:36:31,104
2019-12-11 16:36:36,108
2019-12-11 16:36:41,111
2019-12-11 16:36:46,113
2019-12-11 16:36:51,116
2019-12-11 16:36:56,118
2019-12-11 16:37:01,119
2019-12-11 16:37:06,120
2019-12-11 16:37:11,122
2019-12-11 16:37:16,120
2019-12-11 16:37:21,121
2019-12-11 16:37:26,124
2019-12-11 16:37:31,127
2019-12-11 16:37:36,130
2019-12-11 12:56:24,82
2019-12-11 12:56:29,86
2019-12-11 12:56:34,90
2019-12-11 12:56:39,95
2019-12-11 12:56:44,97
2019-12-11 12:56:49,98
2019-12-11 12:56:54,98
2019-12-11 12:56:59,98
2019-12-11 12:57:04,99
2019-12-11 12:57:09,102
2019-12-11 12:57:14,100
2019-12-11 12:57:19,100
2019-12-11 12:57:24,101
2019-12-11 12:57:29,104
2019-12-11 12:57:34,102
2019-12-11 12:57:39,92
2019-12-11 12:57:44,93
2019-12-11 12:57:49,94
2019-12-11 12:57:54,95
2019-12-11 12:57:59,97
2019-12-11 12:58:04,98
2019-12-11 12:58:09,97
2019-12-11 12:58:24,93
2019-12-11 12:58:29,91
2019-12-11 12:58:39,92
2019-12-11 12:58:49,91
2019-12-11 12:58:54,90
2019-12-11 12:58:59,87
2019-12-11 12:59:14,86
2019-12-11 12:59:19,87
2019-12-11 12:59:24,89
2019-12-11 12:59:29,94
2019-12-11 12:59:34,95
2019-12-11 12:59:49,94
2019-12-11 12:59:54,95
2019-12-11 13:00:04,96
2019-12-11 13:00:09,97
2019-12-11 13:00:14,99
2019-12-11 13:00:19,99
2019-12-11 13:00:34,100
2019-12-11 13:00:39,100
2019-12-11 13:00:44,101
2019-12-11 13:00:49,100
2019-12-11 13:00:54,101
2019-12-11 13:00:59,102
2019-12-11 13:01:04,103
2019-12-11 13:01:09,95
2019-12-11 13:01:19,97
2019-12-11 13:01:24,98
2019-12-11 13:01:29,97
2019-12-11 13:01:39,98
2019-12-11 13:01:44,100
2019-12-11 13:01:49,101
2019-12-11 13:01:59,100
2019-12-11 13:02:04,101
2019-12-11 13:02:09,102
2019-12-11 13:02:19,103
2019-12-11 13:02:34,103
2019-12-11 13:02:39,105
2019-12-11 13:02:44,104
2019-12-11 13:02:49,103
2019-12-11 13:03:04,103
2019-12-11 13:03:09,95
2019-12-11 13:03:14,94
2019-12-11 13:03:19,98
2019-12-11 13:03:25,99
2019-12-11 13:03:30,100
2019-12-11 13:03:35,101
2019-12-11 13:03:40,103
2019-12-11 13:03:45,106
2019-12-11 13:03:50,108
2019-12-11 13:03:55,112
2019-12-11 13:04:00,116
2019-12-11 13:04:05,121
2019-12-11 13:04:10,126
2019-12-11 13:04:15,128
2019-12-11 13:04:20,129
2019-12-11 13:04:25,128
2019-12-11 13:04:30,127
2019-12-11 13:04:35,126
2019-12-11 13:04:40,125
2019-12-11 13:04:45,124
2019-12-11 13:04:50,128
2019-12-11 13:04:55,129
2019-12-11 13:05:00,128
2019-12-11 13:05:15,127
2019-12-11 13:05:20,125
2019-12-11 13:05:25,123
2019-12-11 13:05:30,124
2019-12-11 13:05:35,127
2019-12-11 13:05:40,129
2019-12-11 13:05:55,127
2019-12-11 13:06:00,110
2019-12-11 13:06:05,101
2019-12-11 13:06:10,97
2019-12-11 13:06:15,96
2019-12-11 13:06:20,95
2019-12-11 13:06:30,94
2019-12-11 13:06:35,92
2019-12-11 13:06:45,98
2019-12-11 13:06:50,105
2019-12-11 13:06:55,108
2019-12-11 13:07:00,112
2019-12-11 13:07:05,116
2019-12-11 13:07:10,120
2019-12-11 13:07:15,124
2019-12-11 13:07:20,126
2019-12-11 13:07:25,127
2019-12-11 13:07:30,128
2019-12-11 13:07:35,130
2019-12-11 13:07:40,133
2019-12-11 13:07:45,134
2019-12-11 13:08:00,133
2019-12-11 13:08:05,134
2019-12-11 13:08:10,139
2019-12-11 13:08:15,141
2019-12-11 13:08:20,143
2019-12-11 13:08:25,139
2019-12-11 13:08:30,134
2019-12-11 13:08:35,129
2019-12-11 13:08:45,132
2019-12-11 13:08:50,135
2019-12-11 13:08:55,138
2019-12-11 13:09:05,136
2019-12-11 13:09:10,132
2019-12-11 13:09:15,135
2019-12-11 13:09:20,139
2019-12-11 13:09:25,137
2019-12-11 13:09:30,133
2019-12-11 13:09:35,128
2019-12-11 13:09:40,123
2019-12-11 13:09:45,124
2019-12-11 13:09:50,128
2019-12-11 13:09:55,140
2019-12-11 13:10:00,154
2019-12-11 13:10:05,157
2019-12-11 13:10:10,156
2019-12-11 13:10:15,155
2019-12-11 13:10:30,154
2019-12-11 13:10:40,153
2019-12-11 13:10:45,152
2019-12-11 13:10:50,150
2019-12-11 13:10:55,147
2019-12-11 13:11:00,147
2019-12-11 13:11:10,146
2019-12-11 13:11:15,145
2019-12-11 13:11:25,144
2019-12-11 13:11:30,142
2019-12-11 13:11:35,141
2019-12-11 13:11:40,140
2019-12-11 13:11:45,138
2019-12-11 13:11:50,136
2019-12-11 13:11:55,132
2019-12-11 13:12:00,129
2019-12-11 13:12:05,128
2019-12-11 13:12:10,121
2019-12-11 13:12:15,118
2019-12-11 13:12:25,119
2019-12-11 13:12:40,117
2019-12-11 13:12:45,116
2019-12-11 13:12:50,117
2019-12-11 13:12:55,118
2019-12-11 13:13:00,119
2019-12-11 13:13:05,118
2019-12-11 13:13:10,117
2019-12-11 13:13:25,117
2019-12-11 13:13:30,118
2019-12-11 13:13:35,117
2019-12-11 13:13:40,115
2019-12-11 13:13:45,113
2019-12-11 13:13:50,112
2019-12-11 13:13:55,110
2019-12-11 13:14:05,114
2019-12-11 13:14:10,118
2019-12-11 13:14:15,120
2019-12-11 13:14:20,123
2019-12-11 13:14:25,122
2019-12-11 13:14:30,123
2019-12-11 13:14:45,122
2019-12-11 13:14:50,123
2019-12-11 13:14:55,126
2019-12-11 13:15:00,130
2019-12-11 13:15:05,132
2019-12-11 13:15:10,133
2019-12-11 13:15:15,135
2019-12-11 13:15:25,137
2019-12-11 13:15:30,135
2019-12-11 13:15:35,132
2019-12-11 13:15:40,136
2019-12-11 13:15:45,143
2019-12-11 13:15:50,149
2019-12-11 13:15:55,155
2019-12-11 13:16:00,162
2019-12-11 13:16:05,165
2019-12-11 13:16:10,159
2019-12-11 13:16:15,155
2019-12-11 13:16:20,153
2019-12-11 13:16:25,150
2019-12-11 13:16:30,148
2019-12-11 13:16:35,146
2019-12-11 13:16:40,143
2019-12-11 13:16:45,141
2019-12-11 13:16:50,137
2019-12-11 13:16:55,134
2019-12-11 13:17:00,134
2019-12-11 13:17:05,131
2019-12-11 13:17:10,138
2019-12-11 13:17:20,140
2019-12-11 13:17:25,146
2019-12-11 13:17:30,147
2019-12-11 13:17:45,146
2019-12-11 13:17:50,144
2019-12-11 13:17:55,141
2019-12-11 13:18:00,138
2019-12-11 13:18:05,137
2019-12-11 13:18:10,134
2019-12-11 13:18:15,130
2019-12-11 13:18:20,127
2019-12-11 13:18:25,125
2019-12-11 13:18:30,123
2019-12-11 13:18:35,122
2019-12-11 13:18:40,123
2019-12-11 13:18:45,124
2019-12-11 13:18:55,123
2019-12-11 13:19:01,122
2019-12-11 13:19:06,124
2019-12-11 13:19:16,123
2019-12-11 13:19:26,124
2019-12-11 13:19:31,123
2019-12-11 13:19:46,123
2019-12-11 13:19:51,122
2019-12-11 13:20:06,122
2019-12-11 13:20:11,121
2019-12-11 13:20:16,120
2019-12-11 13:20:26,119
2019-12-11 13:20:41,120
2019-12-11 13:20:46,119
2019-12-11 13:20:56,120
2019-12-11 13:21:01,123
2019-12-11 13:21:06,126
2019-12-11 13:21:11,127
2019-12-11 13:21:16,131
2019-12-11 13:21:21,137
2019-12-11 13:21:26,138
2019-12-11 13:21:31,135
2019-12-11 13:21:36,133
2019-12-11 13:21:41,138
2019-12-11 13:21:46,143
2019-12-11 13:21:51,147
2019-12-11 13:21:56,148
2019-12-11 13:22:06,150
2019-12-11 13:22:11,155
2019-12-11 13:22:16,153
2019-12-11 13:22:21,151
2019-12-11 13:22:26,147
2019-12-11 13:22:31,144
2019-12-11 13:22:36,138
2019-12-11 13:22:41,132
2019-12-11 13:22:46,126
2019-12-11 13:22:51,123
2019-12-11 13:22:56,121
2019-12-11 13:23:01,115
2019-12-11 13:23:06,109
2019-12-11 13:23:16,117
2019-12-11 13:23:21,127
2019-12-11 13:23:26,131
2019-12-11 13:23:31,137
2019-12-11 13:23:36,145
2019-12-11 13:23:41,152
2019-12-11 13:23:46,158
2019-12-11 13:23:51,162
2019-12-11 13:23:56,164
2019-12-11 13:24:01,167
2019-12-11 13:24:06,169
2019-12-11 13:24:11,171
2019-12-11 13:24:16,171
2019-12-11 13:24:21,169
2019-12-11 13:24:26,168
2019-12-11 13:24:36,164
2019-12-11 13:24:41,160
2019-12-11 13:24:46,157
2019-12-11 13:24:51,155
2019-12-11 13:25:01,154
2019-12-11 13:25:11,155
2019-12-11 13:25:16,152
2019-12-11 13:25:31,152
2019-12-11 13:25:36,150
2019-12-11 13:25:41,147
2019-12-11 13:25:46,145
2019-12-11 13:25:56,144
2019-12-11 13:26:01,144
2019-12-11 13:26:06,143
2019-12-11 13:26:11,142
2019-12-11 13:26:16,139
2019-12-11 13:26:21,136
2019-12-11 13:26:26,135
2019-12-11 13:26:41,135
2019-12-11 13:26:51,134
2019-12-11 13:26:56,131
2019-12-11 13:27:01,130
2019-12-11 13:27:06,129
2019-12-11 13:27:11,126
2019-12-11 13:27:16,123
2019-12-11 13:27:21,122
2019-12-11 13:27:26,121
2019-12-11 13:27:36,120
2019-12-11 13:27:51,120
2019-12-11 13:27:56,118
2019-12-11 13:28:01,117
2019-12-11 13:28:06,116
2019-12-11 13:28:11,119
2019-12-11 13:28:16,121
2019-12-11 13:28:21,123
2019-12-11 13:28:26,121
2019-12-11 13:28:36,122
2019-12-11 13:28:41,122
2019-12-11 13:28:56,122
2019-12-11 13:29:11,120
2019-12-11 13:29:16,119
2019-12-11 13:29:21,120
2019-12-11 13:29:36,119
2019-12-11 13:29:41,116
2019-12-11 13:29:46,115
2019-12-11 13:29:51,114
2019-12-11 13:29:56,113
2019-12-11 13:30:01,113
2019-12-11 13:30:16,111
2019-12-11 13:30:21,113
2019-12-11 13:30:26,114
2019-12-11 13:30:31,115
2019-12-11 13:33:08,70
2019-12-11 13:33:23,70
2019-12-11 13:33:40,102
2019-12-11 13:33:45,108
2019-12-11 13:33:50,102
2019-12-11 13:33:55,94
2019-12-11 13:34:00,93
2019-12-11 13:34:05,92
2019-12-11 13:34:10,89
2019-12-11 13:34:15,86
2019-12-11 13:34:20,85
2019-12-11 13:36:37,70
2019-12-11 13:36:47,70
2019-12-11 13:36:52,90
2019-11-13 10:02:25,76
2019-11-13 10:02:40,76
2019-11-13 10:02:45,76
2019-11-13 10:02:50,75
2019-11-13 10:02:55,76
2019-11-13 10:03:00,77
2019-11-13 10:03:15,77
2019-11-13 10:03:30,77
2019-11-13 10:03:35,77
2019-11-13 10:03:40,78
2019-11-13 10:03:45,80
2019-11-13 10:03:50,82
2019-11-13 10:04:05,82
2019-11-13 10:04:10,84
2019-11-13 10:04:20,85
2019-11-13 10:04:25,83
2019-11-13 10:04:40,83
2019-11-13 10:04:45,84
2019-11-13 10:04:54,85
2019-11-13 10:05:04,85
2019-11-13 10:05:19,85
2019-11-13 10:05:34,85
2019-11-13 10:05:39,83
2019-11-13 10:05:44,80
2019-11-13 10:05:49,78
2019-11-13 10:05:59,78
2019-11-13 10:06:09,79
2019-11-13 10:06:24,79
2019-11-13 10:06:29,80
2019-11-13 10:06:34,81
2019-11-13 10:06:44,82
2019-11-13 10:06:49,83
2019-11-13 10:06:54,82
2019-11-13 10:07:04,83
2019-11-13 10:07:14,82
2019-11-13 10:07:19,81
2019-11-13 10:07:24,78
2019-11-13 10:07:29,74
2019-11-13 10:07:42,72
2019-11-13 10:07:47,74
2019-11-13 10:08:02,73
2019-11-13 10:08:07,74
2019-11-13 10:08:12,72
2019-11-13 10:08:33,70
2019-11-13 10:08:55,70
2019-11-13 10:09:05,74
2019-11-13 10:09:10,80
2019-11-13 10:09:15,78
2019-11-13 10:09:30,76
2019-11-13 10:09:35,75
2019-11-13 10:09:40,74
2019-11-13 10:09:45,72
2019-11-13 10:09:50,71
2019-11-13 10:09:55,69
2019-11-13 10:10:00,67
2019-11-13 10:10:05,66
2019-11-13 10:10:15,67
2019-11-13 10:10:20,68
2019-11-13 10:10:25,69
2019-11-13 10:10:30,70
2019-11-13 10:10:35,72
2019-11-13 10:10:40,73
2019-11-13 10:10:45,74
2019-11-13 10:10:50,75
2019-11-13 10:11:00,75
2019-11-13 10:11:05,76
2019-11-13 10:11:10,75
2019-11-13 10:11:15,76
2019-11-13 10:11:25,77
2019-11-13 10:11:40,77
2019-11-13 10:12:05,70
2019-11-13 10:12:27,69
2019-11-13 10:12:32,71
2019-11-13 10:13:09,70
2019-11-13 10:13:14,69
2019-11-13 10:13:59,70
2019-11-13 10:14:09,69
2019-11-13 10:14:14,67
2019-11-13 10:14:19,66
2019-11-13 10:14:24,69
2019-11-13 10:15:28,70
2019-11-13 10:15:39,70
2019-11-13 10:15:49,70
2019-11-13 10:15:54,79
2019-11-13 10:15:59,72
2019-11-13 10:16:04,70
2019-11-13 10:16:09,68
2019-11-13 10:16:14,67
2019-11-13 10:16:19,68
2019-11-13 10:16:24,67
2019-11-13 10:16:37,69
2019-11-13 10:16:42,72
2019-11-13 10:16:47,73
2019-11-13 10:16:52,74
2019-11-13 10:16:57,75
2019-11-13 10:17:02,76
2019-11-13 10:17:07,76
2019-11-13 10:17:12,79
2019-11-13 10:17:17,80
2019-11-13 10:17:22,81
2019-11-13 10:17:32,82
2019-11-13 10:17:37,84
2019-11-13 10:17:42,103
2019-11-13 10:17:47,118
2019-11-13 10:17:52,122
2019-11-13 10:17:57,127
2019-11-13 10:18:02,129
2019-11-13 10:18:12,133
2019-11-13 10:18:17,138
2019-11-13 10:18:32,138
2019-11-13 10:18:42,138
2019-11-13 10:18:47,142
2019-11-13 10:18:53,144
2019-11-13 10:18:58,145
2019-11-13 10:19:03,148
2019-11-13 10:19:13,149
2019-11-13 10:19:18,150
2019-11-13 10:19:28,149
2019-11-13 10:19:33,148
2019-11-13 10:19:38,150
2019-11-13 10:19:43,150
2019-11-13 10:19:53,154
2019-11-13 10:19:58,156
2019-11-13 10:20:03,161
2019-11-13 10:20:13,156
2019-11-13 10:20:18,155
2019-11-13 10:20:23,157
2019-11-13 10:20:28,154
2019-11-13 10:20:33,152
2019-11-13 10:20:43,155
2019-11-13 10:20:48,161
2019-11-13 10:20:53,163
2019-11-13 10:20:58,164
2019-11-13 10:21:03,160
2019-11-13 10:21:08,157
2019-11-13 10:21:13,153
2019-11-13 10:21:18,151
2019-11-13 10:21:28,145
2019-11-13 10:21:33,140
2019-11-13 10:21:38,139
2019-11-13 10:21:53,139
2019-11-13 10:22:03,138
2019-11-13 10:22:08,136
2019-11-13 10:22:13,134
2019-11-13 10:22:18,132
2019-11-13 10:22:23,130
2019-11-13 10:22:28,127
2019-11-13 10:22:33,124
2019-11-13 10:22:43,123
2019-11-13 10:22:53,112
2019-11-13 10:22:58,110
2019-11-13 10:23:13,108
2019-11-13 10:23:18,105
2019-11-13 10:23:23,102
2019-11-13 10:23:28,100
2019-11-13 10:23:33,98
2019-11-13 10:23:43,98
2019-11-13 10:23:58,98
2019-11-13 10:24:13,98
2019-11-13 10:24:23,100
2019-11-13 10:24:38,100
2019-11-13 10:24:48,101
2019-11-13 10:24:53,102
2019-11-13 10:24:58,104
2019-11-13 10:25:03,105
2019-11-13 10:25:08,105
2019-11-13 10:25:23,112
2019-11-13 10:25:28,117
2019-11-13 10:25:33,115
2019-11-13 10:25:48,115
2019-11-13 10:26:03,115
2019-11-13 10:26:18,115
2019-11-13 10:26:33,115
2019-11-13 10:26:38,112
2019-11-13 10:26:43,106
2019-11-13 10:26:48,103
2019-11-13 10:26:53,100
2019-11-13 10:27:03,98
2019-11-13 10:27:08,94
2019-11-13 10:27:13,93
2019-11-13 10:27:28,93
2019-11-13 10:27:43,94
2019-11-13 10:27:58,95
2019-11-13 10:28:13,96
2019-11-13 10:28:18,97
2019-11-13 10:28:33,97
2019-11-13 10:28:38,98
2019-11-13 10:28:53,98
2019-11-13 10:28:58,92
2019-11-13 10:29:03,91
2019-11-13 10:29:18,91
2019-11-13 10:29:23,92
2019-11-13 10:29:29,97
2019-11-13 10:29:34,98
2019-11-13 10:29:49,98
2019-11-13 10:29:54,96
2019-11-13 10:30:09,96
2019-11-13 10:30:14,95
2019-11-13 10:30:19,102
2019-11-13 10:30:24,105
2019-11-13 10:30:34,106
2019-11-13 10:30:39,105
2019-11-13 10:30:44,106
2019-11-13 10:30:49,104
2019-11-13 10:30:54,105
2019-11-13 10:31:04,107
2019-11-13 10:31:09,108
2019-11-13 10:31:14,108
2019-11-13 10:31:24,111
2019-11-13 10:31:29,121
2019-11-13 10:31:34,122
2019-11-13 10:31:39,120
2019-11-13 10:31:44,117
2019-11-13 10:31:49,113
2019-11-13 10:31:54,107
2019-11-13 10:32:09,106
2019-11-13 10:32:14,105
2019-11-13 10:32:29,105
2019-11-13 10:32:34,105
2019-11-13 10:32:49,105
2019-11-13 10:33:04,105
2019-11-13 10:33:14,104
2019-11-13 10:33:29,104
2019-11-13 10:33:39,107
2019-11-13 10:33:44,109
2019-11-13 10:33:59,109
2019-11-13 10:34:04,111
2019-11-13 10:34:14,112
2019-11-13 10:34:24,111
2019-11-13 10:34:29,110
2019-11-13 10:34:34,111
2019-11-13 10:34:49,111
2019-11-13 10:34:59,112
2019-11-13 10:35:04,111
2019-11-13 10:35:09,110
2019-11-13 10:35:24,110
2019-11-13 10:35:29,111
2019-11-13 10:35:44,111
2019-11-13 10:35:49,110
2019-11-13 10:35:59,111
2019-11-13 10:36:14,111
2019-11-13 10:36:19,102
2019-11-13 10:36:25,97
2019-11-13 10:36:30,91
2019-11-13 10:36:35,86
2019-11-13 10:36:45,84
2019-11-13 10:36:50,83
2019-11-13 10:37:00,87
2019-11-13 10:37:05,92
2019-11-13 10:37:10,94
2019-11-13 10:37:15,95
2019-11-13 10:37:20,97
2019-11-13 10:37:25,98
2019-11-13 10:37:30,99
2019-11-13 10:37:40,98
2019-11-13 10:37:45,99
2019-11-13 10:37:50,98
2019-11-13 10:37:55,97
2019-11-13 10:38:00,96
2019-11-13 10:38:05,101
2019-11-13 10:38:10,100
2019-11-13 10:38:15,98
2019-11-13 10:38:20,97
2019-11-13 10:38:25,97
2019-11-13 10:38:35,95
2019-11-13 10:38:40,94
2019-11-13 10:38:45,93
2019-11-13 10:38:55,95
2019-11-13 10:39:00,98
2019-11-13 10:39:06,99
2019-11-13 10:39:11,98
2019-11-13 10:39:16,97
2019-11-13 10:39:31,98
2019-11-13 10:39:36,99
2019-11-13 10:39:46,100
2019-11-13 10:39:51,101
2019-11-13 10:39:56,102
2019-11-13 10:40:01,103
2019-11-13 10:40:11,102
2019-11-13 10:40:21,103
2019-11-13 10:40:26,101
2019-11-13 10:40:36,99
2019-11-13 10:40:41,97
2019-11-13 10:40:56,97
2019-11-13 10:41:11,97
2019-11-13 10:41:34,97
2019-11-13 10:41:49,97
2019-11-13 10:42:09,97
2019-11-13 10:42:24,97
2019-11-13 10:42:39,97
2019-11-13 10:42:54,97
2019-11-13 10:43:04,97
2019-11-13 10:43:19,97
2019-11-13 10:43:24,98
2019-11-13 10:43:39,98
2019-11-13 10:43:54,98
2019-11-13 10:44:09,98
2019-11-13 10:44:24,98
2019-11-13 10:44:29,99
2019-11-13 10:44:44,101
2019-11-13 10:44:59,101
2019-11-13 10:45:14,101
2019-11-13 10:45:29,101
2019-11-13 10:45:39,102
2019-11-13 10:45:49,102
2019-11-13 10:45:54,102
2019-11-13 10:46:09,102
2019-11-13 10:46:24,102
2019-11-13 10:46:39,102
2019-11-13 10:46:54,102
2019-11-13 10:47:09,102
2019-11-13 10:47:24,102
2019-11-13 10:47:34,102
